Article Index,Ticker,Source,Date,Article Headline,URL,Neutral,Positive,Negative,Sentiment,Returns
2247,CVX,Investment Research,2019-08-01,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0559297315776348,0.183007925748825,0.7610622644424438,Negative,-0.019250877207900752
2246,CVX,Investment Research,2019-08-02,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0559297315776348,0.183007925748825,0.7610622644424438,Negative,-8.276252153593955e-05
5035,CVX,ProQuest,2019-08-03,"Exxon, Chevron get boost from Alberta tax cut; Corporate Rate",https://www.proquest.com/newspapers/chevron-posts-fourth-quarter-loss-on-weak/docview/2483968356/se-2?accountid=7064,0.0346756465733051,0.9497625827789308,0.015561775304377,Positive,0.0069104214887329984
2245,CVX,Investment Research,2019-08-13,Reaffirming BUY and $150 target,,0.3774010054767132,0.2705122356613477,0.3520867700378099,Neutral,0.0069104214887329984
5034,CVX,ProQuest,2019-09-20,"United States: Schlumberger, Chevron and Microsoft announce collaboration to accelerate digital transformation",https://www.proquest.com/newspapers/exxon-chevron-ceos-discussed-merger-exxons-darren/docview/2484121791/se-2?accountid=7064,0.04345843079499895,0.5056841969490051,0.4508573589846492,Positive,0.005337428210653528
5032,CVX,ProQuest,2019-10-04,Chevron sets new targets for ghg reduction,https://www.proquest.com/newspapers/oil-companies-endure-brutal-2020-warn-slow-2021/docview/2484702332/se-2?accountid=7064,0.0709156515076756,0.6845729698737463,0.2445113714784383,Positive,0.006186189776311135
5033,CVX,ProQuest,2019-10-04,Chevron sets new targets for GHG reduction,https://www.proquest.com/newspapers/ceos-explored-chevron-exxon-merger-20/docview/2483702768/se-2?accountid=7064,0.053224688706298644,0.6620623047153155,0.28471300564706326,Positive,0.006186189776311135
2243,CVX,Investment Research,2019-10-28,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0362961702048778,0.6079177856445312,0.3557860553264618,Positive,-0.0016009429115569906
2244,CVX,Investment Research,2019-10-28,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0362961702048778,0.6079177856445312,0.3557860553264618,Positive,-0.0016009429115569906
2241,CVX,Investment Research,2019-11-01,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.04777817055583,0.0348691083490848,0.9173527359962464,Negative,0.0006027252818558981
2242,CVX,Investment Research,2019-11-01,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.04777817055583,0.0348691083490848,0.9173527359962464,Negative,0.0006027252818558981
2240,CVX,Investment Research,2019-11-08,Reiterating BUY and $150 target,,0.0375268204758564,0.6404964029788972,0.32197678275406355,Positive,-0.007875714156099112
5031,CVX,ProQuest,2019-12-10,"Chevron, Facing Fossil Fuels Glut, Takes $10 Billion Charge; Oil giant cuts the value of its holdings, including shale, citing low prices caused by oversupply",https://www.proquest.com/newspapers/chevron-merger-talks-discounted-seen-as-sideshow/docview/2485331461/se-2?accountid=7064,0.2431330741383135,0.488011622801423,0.2688553277403116,Positive,0.005030045719880638
2239,CVX,Investment Research,2019-12-11,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORP.,,0.0532083511352539,0.1236691251397132,0.8231225609779358,Negative,-0.01408092743142797
5030,CVX,ProQuest,2019-12-11,Chevron Gas Assets Take $10 Billion Hit,https://www.proquest.com/newspapers/amazon-com-chevron-peloton-stocks-that-defined/docview/2486604929/se-2?accountid=7064,0.2490539069597919,0.47841663161913545,0.2725294760117928,Positive,-0.01408092743142797
5026,CVX,ProQuest,2019-12-12,Chevron's Kitimat exit dents country's LNG ambitions,https://www.proquest.com/newspapers/buffetts-berkshire-reveals-big-stakes-verizon/docview/2490405280/se-2?accountid=7064,0.1330622434616089,0.0139204571023583,0.8530173301696777,Negative,0.022197276882780947
5027,CVX,ProQuest,2019-12-12,Chevron's Kitimat exit dents LNG hopes; 'May be of higher value to another company',https://www.proquest.com/newspapers/buffetts-berkshire-buys-stakes-verizon-chevron/docview/2489965310/se-2?accountid=7064,0.04937460180371995,0.48055468313395977,0.4700706861913205,Positive,0.022197276882780947
5028,CVX,ProQuest,2019-12-12,Chevron charge points to gas glut; Energy; Low Prices Spur Majors'Writedowns,https://www.proquest.com/newspapers/buffetts-berkshire-hathaway-bets-billions-on/docview/2489867708/se-2?accountid=7064,0.0348175945691764,0.4790979134850204,0.48608449660241604,Negative,0.022197276882780947
5029,CVX,ProQuest,2019-12-12,Banking & Finance: Chevron Move Hits Oil-Producer Shares,https://www.proquest.com/newspapers/warren-buffetts-mystery-investments-are-verizon/docview/2489840161/se-2?accountid=7064,0.6289157271385193,0.17453552968800065,0.19654876738786697,Neutral,0.022197276882780947
5025,CVX,ProQuest,2019-12-13,"Amazon.com, Chevron, Lululemon: Stocks That Defined the Week; Here are seven major companies whose stocks moved on the week's news",https://www.proquest.com/newspapers/warren-buffett-s-berkshire-hathaway-bought-these/docview/2492102216/se-2?accountid=7064,0.0179326385259628,0.889833390712738,0.0922339707612991,Positive,-0.007154357643137543
2238,CVX,Investment Research,2020-01-04,Chevron Corporation,,0.36079081473872066,0.05262461188249285,0.586584560573101,Negative,0.009332292984252977
2237,CVX,Investment Research,2020-01-11,Chevron Corporation,,0.36771034030243754,0.05959976976737375,0.5726898945868015,Negative,0.009332292984252977
2236,CVX,Investment Research,2020-01-18,Chevron Corporation,,0.3610120392404496,0.05264846771024162,0.5863394662737846,Negative,0.009332292984252977
2235,CVX,Investment Research,2020-01-25,Chevron Corporation,,0.3612159485928714,0.0526229699607938,0.5861610695719719,Negative,0.009332292984252977
2234,CVX,Investment Research,2020-01-30,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0914596915245056,0.0328361131250858,0.8757042288780212,Negative,0.009332292984252977
2233,CVX,Investment Research,2020-01-31,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0500419549643993,0.5520702600479126,0.3978877961635589,Positive,-0.03824064704210106
2232,CVX,Investment Research,2020-02-01,Chevron Corporation,,0.05176914110779757,0.225149596730868,0.7230811913808187,Negative,0.0078022870325424876
2231,CVX,Investment Research,2020-02-09,Chevron Corporation,,0.20717647997662422,0.2414226059336215,0.5514009241014719,Negative,0.0078022870325424876
2230,CVX,Investment Research,2020-02-10,Reaffirming BUY after 4Q19 results,,0.057726373896002735,0.6108042250076929,0.33146940792600316,Positive,0.0078022870325424876
5024,CVX,ProQuest,2020-02-12,"Carbon Capture Wins Fans Among Oil Giants; Exxon, Chevron and others are joining a broader push to make the technology cheaper and more efficient",https://www.proquest.com/newspapers/foreign-businesses-myanmar-coup-creates/docview/2503256708/se-2?accountid=7064,0.011960553315778532,0.9334175984064738,0.054621841758489574,Positive,0.007463444605444902
2229,CVX,Investment Research,2020-02-15,Chevron Corporation,,0.1980087258853018,0.2439487907104194,0.5580425094813108,Negative,0.03481925023475729
2228,CVX,Investment Research,2020-02-22,Chevron Corporation,,0.21637303801253435,0.21013400307856497,0.5734929777681828,Negative,0.03481925023475729
2227,CVX,Investment Research,2020-02-29,Chevron Corporation,,0.22343056788668034,0.1908330623991787,0.585736371576786,Negative,0.03481925023475729
2226,CVX,Investment Research,2020-03-02,Chevron – SEC Investigation Update,,0.0199582148343324,0.13121029734611506,0.8488315045833588,Negative,0.03481925023475729
2225,CVX,Investment Research,2020-03-09,CFRA KEEPS BUY OPINION ON SHARES OF CHEVRON CORPORATION,,0.0330661050975322,0.5844410061836243,0.3824928998947143,Positive,-0.1536927238581287
2224,CVX,Investment Research,2020-03-21,Chevron Corporation,,0.04224803795417146,0.1842957936848203,0.7734562357266744,Negative,0.22740674608235767
5022,CVX,ProQuest,2020-03-24,"Chevron CFO Turns to Crisis-Era Playbook Amid Coronavirus, Oil-Price Rout; The oil giant is slashing capital expenditures by $4 billion, and its CFO says more cost cuts will follow",https://www.proquest.com/newspapers/chevron-investors-vote-on-climate-proposals/docview/2510499737/se-2?accountid=7064,0.1410875916481018,0.0223944410681724,0.8365179896354675,Negative,0.22740674608235767
5023,CVX,ProQuest,2020-03-24,Chevron Plans Cuts to Capital Budget; Oil major promises to preserve its dividend in face of low oil prices,https://www.proquest.com/newspapers/facebook-apollo-global-management-chevron-stocks/docview/2505526204/se-2?accountid=7064,0.10815015683571494,0.5142847038805485,0.3775651554266612,Positive,0.22740674608235767
5021,CVX,ProQuest,2020-03-25,"Business News: Chevron Chops Spending 20%, Aiming to Maintain Dividend",https://www.proquest.com/newspapers/sale-chevron-malampaya-stake-uc-gets-doe-nod/docview/2513058109/se-2?accountid=7064,0.36627416312694544,0.01407971652224655,0.6196461617946625,Negative,0.04087158464797125
2223,CVX,Investment Research,2020-03-26,Rock solid balance sheet in a challenging market,,0.12584478159745527,0.48780043547352153,0.38635479410489393,Positive,0.1026413529191823
2222,CVX,Investment Research,2020-03-28,Chevron Corporation,,0.0399121840794881,0.18431510093311465,0.775772750377655,Negative,-0.027689702423863594
2221,CVX,Investment Research,2020-04-04,Chevron Corporation,,0.036100563903649595,0.21707530568043387,0.7468240956465403,Negative,-0.027689702423863594
2220,CVX,Investment Research,2020-04-18,Chevron Corporation,,0.24170894920825955,0.2375240318942815,0.5207669921219349,Negative,-0.027689702423863594
2219,CVX,Investment Research,2020-04-25,Chevron Corporation,,0.24166675657033918,0.23751769075170154,0.5208155401051044,Negative,-0.027689702423863594
2218,CVX,Investment Research,2020-04-30,CFRA CUTS VIEW ON SHARES OF CHEVRON CORP. TO HOLD FROM BUY,,0.0805577412247657,0.672608494758606,0.2468337416648864,Positive,-0.027689702423863594
5020,CVX,ProQuest,2020-04-30,"Chevron, BP, Shell Told to Cut Oil Output After Global Pact; Oil-producing nations tell Western energy majors to curb production to help OPEC and G-20 effort to stabilize prices",https://www.proquest.com/newspapers/second-circuit-global-warming-city-new-york-v/docview/2518874201/se-2?accountid=7064,0.0468644499778747,0.1296615898609161,0.8234739303588867,Negative,-0.027689702423863594
2217,CVX,Investment Research,2020-05-01,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.1074596792459487,0.3198021948337555,0.5727381110191345,Negative,-0.027826014971296997
5019,CVX,ProQuest,2020-05-01,Exxon Posts First Loss in Decades as Oil Giants Signal Trouble Ahead for Industry; Exxon and Chevron slashed spending and projected a difficult year ahead due to the coronavirus pandemic,https://www.proquest.com/newspapers/chevron-lobbies-u-s-officials-on-myanmar/docview/2517140000/se-2?accountid=7064,0.05403808131814,0.0322201028466224,0.9137417674064636,Negative,-0.027826014971296997
2216,CVX,Investment Research,2020-05-02,Chevron Corporation,,0.08673776437838866,0.19890380216141534,0.7143584191799164,Negative,-0.024311816303303924
5018,CVX,ProQuest,2020-05-02,"Dismal Outlook For Oil Squeezes Industry --- Exxon, posting its first loss in decades, sets cuts in budget, output; Chevron tightens belt",https://www.proquest.com/newspapers/big-oil-companies-recover-as-prices-rebound-exxon/docview/2519678499/se-2?accountid=7064,0.0593556507180134,0.9055814941724142,0.035062866906325006,Positive,-0.024311816303303924
2215,CVX,Investment Research,2020-05-09,Chevron Corporation,,0.0550994635559618,0.25083969766274095,0.6940608453005552,Negative,-0.024311816303303924
2214,CVX,Investment Research,2020-05-12,Reaffirming BUY and raising target to $108,,0.303899277622501,0.3124276374777158,0.38367312649885815,Negative,-0.024311816303303924
5017,CVX,ProQuest,2020-05-12,Reliance Industries among top 5 global firms to generate positive returns post March market mayhem,https://www.proquest.com/newspapers/progressives-contempt-court-aoc-friends-try-turn/docview/2519977378/se-2?accountid=7064,0.039095953106880146,0.6547410786151886,0.30616295337677,Positive,-0.024311816303303924
2213,CVX,Investment Research,2020-05-16,Chevron Corporation,,0.05504803592339155,0.25089192297309637,0.6940600406378508,Negative,-0.001637720085688854
2212,CVX,Investment Research,2020-05-23,Chevron Corporation,,0.05281630484387275,0.264104024041444,0.6830797176808118,Negative,-0.001637720085688854
2211,CVX,Investment Research,2020-05-30,Chevron Corporation,,0.0475911595858633,0.2730844463221728,0.6793243940919638,Negative,-0.001637720085688854
2210,CVX,Investment Research,2020-06-06,Chevron Corporation,,0.04521050816401835,0.2686305567622185,0.6861589383333921,Negative,-0.001637720085688854
2209,CVX,Investment Research,2020-06-13,Chevron Corporation,,0.0452313343994319,0.2686738343909383,0.6860948633402586,Negative,-0.001637720085688854
2208,CVX,Investment Research,2020-06-20,Chevron Corporation,,0.04536302527412767,0.26865818863734603,0.6859787832945585,Negative,-0.001637720085688854
5016,CVX,ProQuest,2020-06-23,Banking & Finance: Chevron Saudi-Kuwait Project Restarts in July,https://www.proquest.com/newspapers/exchange-business-news-rising-oil-prices-deliver/docview/2520102781/se-2?accountid=7064,0.07224273402243844,0.9134817123413086,0.0142755606211721,Positive,-0.001637720085688854
2207,CVX,Investment Research,2020-06-27,Chevron Corporation,,0.0524766142480075,0.2640866432338953,0.6834367793053389,Negative,0.0029444456220626414
2206,CVX,Investment Research,2020-07-04,Chevron Corporation,,0.05285616917535657,0.2640902255661785,0.6830536257475615,Negative,0.0029444456220626414
5015,CVX,ProQuest,2020-07-06,Singapore: Industry leaders collaborate to develop Singapore's first end-to-end decarbonisation process to mitigate climate change,https://www.proquest.com/newspapers/litigation-without-end-chevron-battles-on-28-year/docview/2520514427/se-2?accountid=7064,0.030212998124105526,0.7087014658110482,0.26108552728380474,Positive,0.0029444456220626414
2205,CVX,Investment Research,2020-07-11,Chevron Corporation,,0.045485661830753046,0.2686263560317456,0.6858879905194044,Negative,-0.022020845134129163
2204,CVX,Investment Research,2020-07-18,Chevron Corporation,,0.05289113475009795,0.264098905492574,0.6830099802464246,Negative,-0.022020845134129163
2203,CVX,Investment Research,2020-07-20,CFRA MAINTAINS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.0369769819080829,0.1831832826137542,0.7798396944999695,Negative,-0.022020845134129163
5012,CVX,ProQuest,2020-07-20,"Chevron CFO Touts Exchange of Stock in Noble Deal; The oil major will issue 58 million new shares to pay for Noble Energy, with no cash exchanging hands",https://www.proquest.com/newspapers/u-s-news-trial-begins-lawyer-who-sued-chevron/docview/2524647857/se-2?accountid=7064,0.0257913544774055,0.7469732165336609,0.2272354140877723,Positive,-0.022020845134129163
5013,CVX,ProQuest,2020-07-20,"Chevron Goes for Quality Over Price; Amid waves of distress in the energy sector, Chevron chose not to scrape the bottom of the barrel",https://www.proquest.com/newspapers/trial-begins-lawyer-who-sued-chevron-over-ecuador/docview/2524387331/se-2?accountid=7064,0.033986818666259404,0.5464738284548124,0.419539342323939,Positive,-0.022020845134129163
5014,CVX,ProQuest,2020-07-20,Chevron Agrees to $5 Billion Takeover of Noble Energy; The deal would be the biggest in the oil industry since the coronavirus pandemic hit,https://www.proquest.com/newspapers/lawsuit-without-end-28-years-so-far-chevron-lost/docview/2520737324/se-2?accountid=7064,0.028357624697188482,0.7284250110387802,0.24321736022830007,Positive,-0.022020845134129163
2202,CVX,Investment Research,2020-07-21,Chevron to acquire Noble Energy for $5 billion,,0.0701912896086772,0.026951946007708668,0.9028567671775818,Negative,0.07177223529090804
5008,CVX,ProQuest,2020-07-21,US$5B takeover biggest oil deal since price crash; Energy; Chevron Corp. acquiring Noble Energy,https://www.proquest.com/newspapers/exxon-chevron-report-billions-profits-plan-keep/docview/2556328099/se-2?accountid=7064,0.1057118140161037,0.8474453290303549,0.04684283584356303,Positive,0.07177223529090804
5009,CVX,ProQuest,2020-07-21,US$5B takeover biggest oil deal since price crash; Chevron Corp. acquiring Noble Energy,https://www.proquest.com/newspapers/chevron-foe-steven-donziger-found-guilty-contempt/docview/2555118389/se-2?accountid=7064,0.0299182093391815,0.5928094486395518,0.3772723575433095,Positive,0.07177223529090804
5010,CVX,ProQuest,2020-07-21,Chevron Goes for Quality Over Price,https://www.proquest.com/newspapers/chevron-corp-investors-back-climate-proposal/docview/2774491352/se-2?accountid=7064,0.199461430311203,0.3867669701576233,0.4137716591358185,Negative,0.07177223529090804
5011,CVX,ProQuest,2020-07-21,Chevron Buys Noble Energy In Biggest Deal Since Oil Crash,https://www.proquest.com/newspapers/chevron-corp-investors-back-climate-proposal/docview/2533063981/se-2?accountid=7064,0.199461430311203,0.3867669701576233,0.4137716591358185,Negative,0.07177223529090804
2201,CVX,Investment Research,2020-07-25,Chevron Corporation,,0.0638802840063969,0.0308946495254834,0.9052250583966573,Negative,-0.021199493348957432
2200,CVX,Investment Research,2020-07-28,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.0465641617774963,0.0283885598182678,0.9250472784042358,Negative,-0.021199493348957432
2199,CVX,Investment Research,2020-07-31,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.0182372573763132,0.8335544466972351,0.1482082605361938,Positive,-0.027008038822798452
5005,CVX,ProQuest,2020-07-31,"Amazon.com, McDonald's, Chevron: Stocks That Defined the Week",https://www.proquest.com/newspapers/norways-us-1-4t-wealth-fund-puts-oil-stocks-on/docview/2774575440/se-2?accountid=7064,0.0777088366448879,0.39154696464538574,0.5307442098855972,Negative,-0.027008038822798452
5006,CVX,ProQuest,2020-07-31,"Exxon, Chevron See More Pain Ahead After Big Q2 Losses As Oil Recovery Stalls",https://www.proquest.com/newspapers/bp-bought-up-exxon-stock-slashed-stakes-apple/docview/2561045934/se-2?accountid=7064,0.4367850348353386,0.5032854750752449,0.059929499402642195,Positive,-0.027008038822798452
5007,CVX,ProQuest,2020-07-31,"Big Oil Companies Lose Billions, Prepare for Prolonged Pandemic; Exxon, Chevron join procession of oil giants reporting dismal second-quarter results as the coronavirus continues to reduce the world's thirst for oil and gas",https://www.proquest.com/newspapers/major-oil-companies-hold-back-investments/docview/2556654333/se-2?accountid=7064,0.1286031678318977,0.8462595740954081,0.02513725558916723,Positive,-0.027008038822798452
2198,CVX,Investment Research,2020-08-01,Chevron Corporation,,0.040149893611669506,0.45642514930417133,0.5034249598781267,Negative,0.010364178468516227
5003,CVX,ProQuest,2020-08-03,Is Chevron Stock A Buy Now As Permian Basin Footprint Grows?,https://www.proquest.com/newspapers/chip-shortage-looks-like-oil-1970s-what-means/docview/2563489576/se-2?accountid=7064,0.23822605423629278,0.4441419690847397,0.31763191521167755,Positive,0.010364178468516227
5004,CVX,ProQuest,2020-08-03,"United States: US Giants Exxon, Chevron Lose Billions as Demand for Oil Dries Up",https://www.proquest.com/newspapers/chevron-begins-vaccination-mandates-as-covid-19/docview/2563474531/se-2?accountid=7064,0.03738632860283053,0.6862396399180094,0.2763739911218484,Positive,0.010364178468516227
2197,CVX,Investment Research,2020-08-08,Chevron Corporation,,0.06589297251775858,0.39645702112466097,0.5376499816775322,Negative,0.03375604197892268
2196,CVX,Investment Research,2020-08-10,Reaffirming BUY following 2Q20 results,,0.13185095290342966,0.14851468180616692,0.7196343739827474,Negative,0.03375604197892268
2195,CVX,Investment Research,2020-08-15,Chevron Corporation,,0.08899512095376842,0.32091114623472095,0.5900937533006072,Negative,0.004648490761704149
5002,CVX,ProQuest,2020-08-17,"Chevron Pursues Exploration Deal in Iraq; GE, Honeywell also discussing energy deals in Iraq that would reduce country's reliance on Iran",https://www.proquest.com/newspapers/u-s-news-chevron-mandates-vaccinations-some/docview/2563628323/se-2?accountid=7064,0.03842392377555365,0.7219467759132385,0.23962929844856254,Positive,0.004648490761704149
5000,CVX,ProQuest,2020-08-18,"Chevron Pursues Iraq Oil Project --- Deals with Honeywell, GE and Stellar Energy also are expected as prime minister visits",https://www.proquest.com/newspapers/exchange-chevron-gears-up-activist-campaign/docview/2568977527/se-2?accountid=7064,0.16990273694197333,0.1168153428783019,0.7132819493611654,Negative,-0.02067480921043674
5001,CVX,ProQuest,2020-08-18,"Chevron Pursues Exploration Deal in Iraq; GE, Honeywell also discussing energy deals in Iraq that would reduce country's reliance on Iran",https://www.proquest.com/newspapers/chevron-girds-activist-challenge-after-exxons/docview/2568565526/se-2?accountid=7064,0.12550857911507288,0.13662269835670784,0.7378686765829722,Negative,-0.02067480921043674
2194,CVX,Investment Research,2020-08-22,Chevron Corporation,,0.09283256484195584,0.32150861294940114,0.5856588203459978,Negative,0.02491791279393829
4999,CVX,ProQuest,2020-08-24,"Norway's Biggest Private Money Manager Exits From Exxon, Chevron Over Climate Change; Storebrand Asset Management says it sold off more than $47 million in 21 companies",https://www.proquest.com/newspapers/shell-weighs-mandating-covid-19-vaccines-workers/docview/2570551111/se-2?accountid=7064,0.0152517911046743,0.8982798457145691,0.086468368768692,Positive,0.02491791279393829
2193,CVX,Investment Research,2020-08-29,Chevron Corporation,,0.09330090461298818,0.3215149529278278,0.5851841289550066,Negative,-0.04739844363938939
2192,CVX,Investment Research,2020-09-05,Chevron Corporation,,0.0935164536349475,0.3214746131561696,0.5850089211016893,Negative,-0.04739844363938939
2191,CVX,Investment Research,2020-09-12,Chevron Corporation,,0.09330647019669407,0.32145133800804615,0.5852421838790178,Negative,-0.04739844363938939
2190,CVX,Investment Research,2020-09-19,Chevron Corporation,,0.09322828566655512,0.3215229110792279,0.5852487701922655,Negative,-0.04739844363938939
4998,CVX,ProQuest,2020-09-23,"Chevron orders staff worldwide to delete WeChat from their work phones, despite a judge blocking Trump's ban of the app",https://www.proquest.com/newspapers/how-fortune-500-director-governs-her-own-career/docview/2571358533/se-2?accountid=7064,0.046344723552465376,0.04841356305405495,0.9052417278289795,Negative,-0.04739844363938939
2189,CVX,Investment Research,2020-09-26,Chevron Corporation,,0.09550131903961298,0.32493759179487824,0.5795610789209604,Negative,0.0013906450527385594
2188,CVX,Investment Research,2020-09-30,Chevron – SEC Investigation Update,,0.0253860931843519,0.1131788846105337,0.8614350259304047,Negative,0.0013906450527385594
4997,CVX,ProQuest,2020-10-01,Pandemic Pain Persists for Big Oil Companies; A tepid rebound in fossil fuel demand and longer-term concerns about renewable energy and electric vehicles are driving down company values,https://www.proquest.com/newspapers/exchange-personal-board-directors-dambisa-moyo/docview/2571387612/se-2?accountid=7064,0.05026103556156155,0.0858401395380497,0.8638987839221954,Negative,-0.021944403422242797
4996,CVX,ProQuest,2020-10-02,Virus Pain Persists For Oil Companies,https://www.proquest.com/newspapers/chevron-aims-burnish-green-cred-before-investor/docview/2571534991/se-2?accountid=7064,0.30679668486118317,0.07558232173323624,0.6176210343837738,Negative,0.010934363480513243
2187,CVX,Investment Research,2020-10-03,Chevron Corporation,,0.0951674585230648,0.32488154899328947,0.579951012507081,Negative,0.019517661957608512
4995,CVX,ProQuest,2020-10-08,Chevron overtakes Exxon Mobil as largest oil company in U.S.; Market value,https://www.proquest.com/newspapers/chevron-triple-low-carbon-investment-oil-giant/docview/2572173826/se-2?accountid=7064,0.5248292982578278,0.012350624892860599,0.4628200978040695,Neutral,0.019517661957608512
2186,CVX,Investment Research,2020-10-10,Chevron Corporation,,0.09514326462522145,0.32487773289903993,0.5799789968878031,Negative,0.005611845058535181
2184,CVX,Investment Research,2020-10-17,Chevron Corporation,,0.1070302226580679,0.2638335046358406,0.6291362550109625,Negative,0.005611845058535181
2185,CVX,Investment Research,2020-10-17,Chevron Corporation,,0.1070302226580679,0.2638335046358406,0.6291362550109625,Negative,0.005611845058535181
4993,CVX,ProQuest,2020-10-20,Conoco moves one step closer in shale pursuit; Concho purchase; Stable oil makes for fertile M & A environment,https://www.proquest.com/newspapers/chevron-sets-goal-cutting-carbon-emissions/docview/2580726701/se-2?accountid=7064,0.120563194155693,0.26316721457988024,0.6162695586681366,Negative,0.005611845058535181
4994,CVX,ProQuest,2020-10-20,Conoco moves one step closer in shale pursuit; Concho purchase; Stable oil makes for fertile M&A environment,https://www.proquest.com/newspapers/u-s-news-chevron-foe-gets-six-months/docview/2578305371/se-2?accountid=7064,0.036722722463309695,0.8194079697132111,0.14386934787034986,Positive,0.005611845058535181
2183,CVX,Investment Research,2020-10-24,Chevron Corporation,,0.11586806038394568,0.2667506756260991,0.6173812886700034,Negative,-0.03783632725836639
4992,CVX,ProQuest,2020-10-28,Chevron to lay off about 25% of noble energy employees; Energy,https://www.proquest.com/newspapers/chevron-sets-new-target-cut-greenhouse-gas/docview/2581104835/se-2?accountid=7064,0.2916978299617767,0.0088890548795461,0.6994131207466125,Negative,-0.03783632725836639
4991,CVX,ProQuest,2020-10-29,"Shell Tries to Woo Investors With Dividend Raise, Promise of Future Payouts; Oil major said it would channel more cash to shareholders once it reduces debt",https://www.proquest.com/newspapers/democrats-challenge-big-oil-executives-shell/docview/2586915708/se-2?accountid=7064,0.0570582623283068,0.5870720446109772,0.35586972037951153,Positive,0.02870800804303464
2182,CVX,Investment Research,2020-10-30,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.0485460348427295,0.3794981241226196,0.5719558000564575,Negative,0.010174373185646957
2180,CVX,Investment Research,2020-10-31,Chevron Corporation,,0.16242654373248408,0.09425409386555346,0.7433193524678549,Negative,0.03812978362307207
2181,CVX,Investment Research,2020-10-31,Chevron Corporation,,0.16242654373248408,0.09425409386555346,0.7433193524678549,Negative,0.03812978362307207
2179,CVX,Investment Research,2020-11-02,Chevron Corporation,,0.18447391269728536,0.07728899735957379,0.7382370680570602,Negative,0.03812978362307207
2178,CVX,Investment Research,2020-11-07,Chevron Corporation,,0.19806764647364614,0.07940895948559043,0.7225233986973763,Negative,0.11595245685255162
2176,CVX,Investment Research,2020-11-09,Reiterating BUY following 3Q20 results,,0.35200135409832,0.12735728422800696,0.5206413889924685,Negative,0.11595245685255162
2177,CVX,Investment Research,2020-11-09,Reiterating BUY following 3Q20 results,,0.04276799721022443,0.5934284056226412,0.36380356053511304,Positive,0.11595245685255162
4990,CVX,ProQuest,2020-11-11,Senators air misgivings over Malampaya Chevron buy-in,https://www.proquest.com/newspapers/u-s-news-oil-executives-face-adversarial-house/docview/2587564891/se-2?accountid=7064,0.13602172955870623,0.43016555905342096,0.4338127225637436,Negative,-0.007343335156101083
2175,CVX,Investment Research,2020-11-14,Chevron Corporation,,0.21286246413365,0.08423065068200228,0.7029068358242512,Negative,-0.000778964768592405
2174,CVX,Investment Research,2020-11-21,Chevron Corporation,,0.17958560539409513,0.08282776316627855,0.7375865876674652,Negative,-0.000778964768592405
2173,CVX,Investment Research,2020-11-28,Chevron Corporation,,0.17958686081692574,0.08282565185800189,0.7375874668359756,Negative,-0.000778964768592405
4989,CVX,ProQuest,2020-12-03,Chevron Slashes Spending Plans as Coronavirus Hammers Oil Demand; U.S. oil company follows rival Exxon in cutting annual outlays amid the pandemic,https://www.proquest.com/newspapers/exxon-chevron-amass-cash-as-oil-tops-80-barrel/docview/2587697319/se-2?accountid=7064,0.4708545580506325,0.3321262756362557,0.19701915203283227,Neutral,-0.000778964768592405
2171,CVX,Investment Research,2020-12-04,Chevron Corporation,,0.07280480799575643,0.0825048157324393,0.8446903427441915,Negative,0.03875249600678243
2172,CVX,Investment Research,2020-12-04,CFRA KEEPS HOLD OPINION ON SHARES OF CHEVRON CORPORATION,,0.0541652403771877,0.1783326566219329,0.7675020694732666,Negative,0.03875249600678243
4987,CVX,ProQuest,2020-12-04,"Chevron, General Motors, Zoom, AT&T: Stocks That Defined the Week; Here are seven major companies whose stocks moved on the week's news",https://www.proquest.com/newspapers/energy-industry-uses-3-d-printing/docview/2596231912/se-2?accountid=7064,0.0462717153131961,0.8688444495201111,0.0848838463425636,Positive,0.03875249600678243
4988,CVX,ProQuest,2020-12-04,Chevron To Slash Capital Spending,https://www.proquest.com/newspapers/oil-giants-strike-gusher-cash-as-demand-rises/docview/2588203870/se-2?accountid=7064,0.6661706467469534,0.24040647285679972,0.09342288660506404,Neutral,0.03875249600678243
2170,CVX,Investment Research,2020-12-06,Chevron Corporation,,0.07280480799575643,0.0825048157324393,0.8446903427441915,Negative,-0.04291170512337894
