Source,Unique_ID,Ticker,Date,URL,Finance,Production,Reserves/M&A,Regulatory,Green Energy,OG Price,Returns
Investment Research,IR-2964,BP,2023-11-03,,Positive,Neutral,Neutral,Negative,Positive,Neutral,-0.0179055081701307
ProQuest,PQ-2885523069,BP,2023-11-03,https://www.proquest.com/newspapers/some-oil-giants-dont-seem-tempted-merger-mania/docview/2885523069/se-2?accountid=7064,Neutral,Positive,Neutral,Negative,Positive,Neutral,-0.0179055081701307
ProQuest,PQ-2885232902,BP,2023-11-03,https://www.proquest.com/newspapers/vietnam-coal-fired-gas-power-generation-helps/docview/2885232902/se-2?accountid=7064,Neutral,Positive,Neutral,Positive,Positive,Neutral,-0.0179055081701307
ProQuest,PQ-2896605966,BP,2023-11-04,https://www.proquest.com/newspapers/dividends-declared/docview/2896605966/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.022864797656638625
ProQuest,PQ-2886569130,BP,2023-11-07,https://www.proquest.com/newspapers/tcs-top-recruiter-at-iim-third-cluster-placements/docview/2886569130/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.022864797656638625
ProQuest,PQ-2886736113,BP,2023-11-08,https://www.proquest.com/newspapers/tcs-top-recruiter-at-iim-3rd-cluster-placements/docview/2886736113/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.016069989906760562
Investment Research,IR-2560,BP,2023-11-11,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.004201715618466606
Investment Research,IR-2551,BP,2023-11-14,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004201715618466606
Investment Research,IR-2545,BP,2023-11-18,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.0
Investment Research,IR-2538,BP,2023-11-25,,Positive,Neutral,Negative,Positive,Positive,Neutral,0.0
ProQuest,PQ-2906625011,BP,2023-11-28,https://www.proquest.com/newspapers/looney-fall-puts-bp-sun-king-court-on-view/docview/2906625011/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,0.0
ProQuest,PQ-2907825004,BP,2023-12-01,https://www.proquest.com/newspapers/bp-take-full-control-solar-joint-venture/docview/2907825004/se-2?accountid=7064,Positive,Positive,Positive,Positive,Positive,Neutral,-0.008542304739591944
Investment Research,IR-2713,BP,2023-12-08,,Positive,Positive,Neutral,Neutral,Positive,Neutral,0.017584398015221714
ProQuest,PQ-2900527436,BP,2023-12-12,https://www.proquest.com/newspapers/business-news-oil-trader-gunvor-moves-into-power/docview/2900527436/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Positive,Neutral,-0.010532262728263575
ProQuest,PQ-2900527435,BP,2023-12-12,https://www.proquest.com/newspapers/bp-asks-ferc-intervene-gas-dispute/docview/2900527435/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Positive,-0.010532262728263575
ProQuest,PQ-2900432367,BP,2023-12-12,https://www.proquest.com/newspapers/aberdeen-ou-la-délicate-transition-de-capitale/docview/2900432367/se-2?accountid=7064,Neutral,Neutral,Negative,Negative,Positive,Neutral,-0.010532262728263575
ProQuest,PQ-2901360881,BP,2023-12-13,https://www.proquest.com/newspapers/massive-spending-meagre-gains/docview/2901360881/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.007767478287297402
ProQuest,PQ-2900978210,BP,2023-12-13,https://www.proquest.com/newspapers/bp-docks-former-ceo-bernard-looney-as-much-40/docview/2900978210/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.007767478287297402
ProQuest,PQ-2900845819,BP,2023-12-13,https://www.proquest.com/newspapers/leminar-global-partners-with-calpak-solar-water/docview/2900845819/se-2?accountid=7064,Neutral,Positive,Neutral,Positive,Positive,Neutral,0.007767478287297402
ProQuest,PQ-2901391953,BP,2023-12-14,https://www.proquest.com/newspapers/ex-ceo-bp-docked-more-than-40-million/docview/2901391953/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Positive,Neutral,0.021981208547117603
Investment Research,IR-2515,BP,2023-12-16,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.00890538091698967
ProQuest,PQ-2903783400,BP,2023-12-18,https://www.proquest.com/newspapers/qué-está-en-juego-con-el-colapso-de-la-ruta/docview/2903783400/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Positive,0.00890538091698967
ProQuest,PQ-2903430594,BP,2023-12-19,https://www.proquest.com/newspapers/oil-prices-hit-2-week-high-us-dollar-little/docview/2903430594/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,0.007972754092670842
ProQuest,PQ-2903882420,BP,2023-12-20,https://www.proquest.com/newspapers/markets-brace-weeks-red-sea-shipping-disruption/docview/2903882420/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.010734463838010022
ProQuest,PQ-2903882408,BP,2023-12-20,https://www.proquest.com/newspapers/us-dollar-oil-prices-rally-on-red-sea-shipping/docview/2903882408/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Positive,-0.010734463838010022
ProQuest,PQ-2903767092,BP,2023-12-20,https://www.proquest.com/newspapers/gaza-makes-oil-gas-markets-twitchier-attacks-on/docview/2903767092/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Negative,-0.010734463838010022
Investment Research,IR-2504,BP,2023-12-23,,Neutral,Neutral,Negative,Neutral,Positive,Neutral,0.002824771775105539
ProQuest,PQ-2917112783,BP,2023-12-23,https://www.proquest.com/newspapers/bp-needs-act-after-looneys-untimely-exit/docview/2917112783/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Positive,Negative,0.002824771775105539
Investment Research,IR-2496,BP,2023-12-30,,Positive,Neutral,Negative,Neutral,Positive,Neutral,0.002824771775105539
Investment Research,IR-2447,BP,2024-01-02,,Negative,Negative,Negative,Negative,Neutral,Negative,0.002824771775105539
ProQuest,PQ-2908277808,BP,2024-01-02,https://www.proquest.com/newspapers/oman-s-integrated-gas-company-names-new-ceo/docview/2908277808/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.002824771775105539
ProQuest,PQ-2912953218,BP,2024-01-09,https://www.proquest.com/newspapers/el-fin-del-sueño-de-la-reforma-cómo-las/docview/2912953218/se-2?accountid=7064,Negative,Negative,Negative,Negative,Neutral,Neutral,-0.015241293930355448
ProQuest,PQ-2912926016,BP,2024-01-11,https://www.proquest.com/newspapers/baes-woodburn-would-be-slick-choice-bp/docview/2912926016/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.002593636515735964
Investment Research,IR-2478,BP,2024-01-13,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.016638028074935196
ProQuest,PQ-2914936625,BP,2024-01-16,https://www.proquest.com/newspapers/spacetech-co-pixxel-set-soar-as-30k-sqft/docview/2914936625/se-2?accountid=7064,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,-0.016638028074935196
ProQuest,PQ-2914933985,BP,2024-01-16,https://www.proquest.com/newspapers/spacetech-co-pixxel-set-soar-as-30k-sq-ft/docview/2914933985/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.016638028074935196
ProQuest,PQ-2915809384,BP,2024-01-17,https://www.proquest.com/newspapers/canadas-enemies-celebrated-streets-backers-cheer/docview/2915809384/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.01108518166140049
ProQuest,PQ-2915479291,BP,2024-01-17,https://www.proquest.com/newspapers/bp-veteran-named-as-ceo-signaling-commitment/docview/2915479291/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.01108518166140049
ProQuest,PQ-2927732143,BP,2024-01-18,https://www.proquest.com/newspapers/bp-promotes-interim-boss-auchincloss-ceo-as-stays/docview/2927732143/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,0.0038347478820952574
ProQuest,PQ-2915859725,BP,2024-01-18,https://www.proquest.com/newspapers/business-news-bp-veteran-named-ceo-fueling-green/docview/2915859725/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,0.0038347478820952574
ProQuest,PQ-2927882057,BP,2024-01-19,https://www.proquest.com/newspapers/bp-chooses-safe-pair-hands-steady-ship/docview/2927882057/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0052894028480940936
ProQuest,PQ-2916467604,BP,2024-01-19,https://www.proquest.com/newspapers/bp-stock-has-been-ignored-too-long-time-buy/docview/2916467604/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,-0.0052894028480940936
ProQuest,PQ-2928067560,BP,2024-01-20,https://www.proquest.com/newspapers/quiet-man-taking-centre-stage-at-bp/docview/2928067560/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.0
Investment Research,IR-2463,BP,2024-01-21,,Positive,Neutral,Negative,Positive,Positive,Neutral,0.0
ProQuest,PQ-2916902845,BP,2024-01-21,https://www.proquest.com/newspapers/bp-stock-has-been-ignored-too-long-time-buy/docview/2916902845/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.0
Investment Research,IR-2459,BP,2024-01-27,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.0
ProQuest,PQ-2919805855,BP,2024-01-29,https://www.proquest.com/newspapers/bp-et-sa-stratégie-environnementale-vilipendés/docview/2919805855/se-2?accountid=7064,Negative,Positive,Negative,Negative,Negative,Neutral,0.0
ProQuest,PQ-2919769187,BP,2024-01-30,https://www.proquest.com/newspapers/spacetech-startup-pixxel-appoints-william-mccombe/docview/2919769187/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.0072972163031581605
ProQuest,PQ-2919732568,BP,2024-01-30,https://www.proquest.com/newspapers/bp-et-sa-stratégie-verte-vilipendés-par-un-fonds/docview/2919732568/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Negative,Neutral,0.0072972163031581605
Investment Research,IR-2388,BP,2024-02-03,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.01154721543628856
ProQuest,PQ-2921870202,BP,2024-02-05,https://www.proquest.com/newspapers/with-auchincloss-place-can-bp-go-green-print/docview/2921870202/se-2?accountid=7064,Neutral,Positive,Neutral,Neutral,Positive,Neutral,-0.01154721543628856
ProQuest,PQ-2922346971,BP,2024-02-06,https://www.proquest.com/newspapers/bp-joins-oil-majors-with-resilient-profit-beat/docview/2922346971/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Positive,Neutral,0.06279200428845377
ProQuest,PQ-2923149992,BP,2024-02-07,https://www.proquest.com/newspapers/pétrole-exxon-bp-et-chevron-se-surpassent-dans/docview/2923149992/se-2?accountid=7064,Negative,Positive,Positive,Neutral,Negative,Neutral,-0.006045645693232959
ProQuest,PQ-2922727797,BP,2024-02-07,https://www.proquest.com/newspapers/business-news-bp-tops-expectations-despite/docview/2922727797/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.006045645693232959
ProQuest,PQ-2924148432,BP,2024-02-08,https://www.proquest.com/newspapers/los-negocios-petroleros-de-carlos-slim/docview/2924148432/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.0011058548739921736
ProQuest,PQ-2923254737,BP,2024-02-08,https://www.proquest.com/newspapers/dubai-100-meet-people-you-need-know-emirate-2024/docview/2923254737/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.0011058548739921736
ProQuest,PQ-2923399888,BP,2024-02-09,https://www.proquest.com/newspapers/world-bp-sees-profits-2023-plunge-still-second/docview/2923399888/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.004142644650534377
Investment Research,IR-2415,BP,2024-02-13,,Neutral,Positive,Neutral,Neutral,Positive,Neutral,-0.010705401711289975
ProQuest,PQ-2925770607,BP,2024-02-14,https://www.proquest.com/newspapers/tiny-hedge-fund-is-becoming-thorn-side-energy/docview/2925770607/se-2?accountid=7064,Negative,Negative,Neutral,Negative,Negative,Neutral,-0.007769231419656908
ProQuest,PQ-2926367985,BP,2024-02-15,https://www.proquest.com/newspapers/tiny-fund-takes-aim-at-giant-bp-bluebell-capital/docview/2926367985/se-2?accountid=7064,Positive,Negative,Negative,Neutral,Positive,Neutral,0.008096533473585188
Investment Research,IR-2411,BP,2024-02-17,,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.0016958703533457298
ProQuest,PQ-2928753906,BP,2024-02-19,https://www.proquest.com/newspapers/british-petroleum-invertirá-1-500-millones-de/docview/2928753906/se-2?accountid=7064,Positive,Neutral,Positive,Positive,Neutral,Neutral,-0.0016958703533457298
Investment Research,IR-2401,BP,2024-02-24,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.0016958703533457298
ProQuest,PQ-2931067902,BP,2024-02-24,https://www.proquest.com/newspapers/exchange-man-who-overheard-wifes-call-admits/docview/2931067902/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0016958703533457298
Investment Research,IR-2393,BP,2024-02-26,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.0016958703533457298
ProQuest,PQ-2933332666,BP,2024-03-01,https://www.proquest.com/newspapers/frackers-are-digging-deep-capture-clean-power/docview/2933332666/se-2?accountid=7064,Positive,Positive,Positive,Positive,Positive,Neutral,0.018576609806486788
Investment Research,IR-2440,BP,2024-03-02,,Positive,Neutral,Positive,Neutral,Positive,Neutral,0.0008416952411354206
ProQuest,PQ-2933527221,BP,2024-03-04,https://www.proquest.com/newspapers/world-big-oil-rewards-execs-increasing-production/docview/2933527221/se-2?accountid=7064,Negative,Positive,Neutral,Negative,Neutral,Neutral,0.0008416952411354206
ProQuest,PQ-2955965558,BP,2024-03-07,https://www.proquest.com/newspapers/law-digest-4th-circuit-md-supreme-court-appellate/docview/2955965558/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,0.00027466224861694144
ProQuest,PQ-2954116709,BP,2024-03-09,https://www.proquest.com/newspapers/exchange-bp-claws-more-pay-ex-ceo/docview/2954116709/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.0
ProQuest,PQ-2957826256,BP,2024-03-15,https://www.proquest.com/newspapers/revés-para-el-offshore-nacional-exxonmobil-y/docview/2957826256/se-2?accountid=7064,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,0.0
Investment Research,IR-2369,BP,2024-03-16,,Positive,Neutral,Neutral,Neutral,Positive,Negative,0.0067707875842026866
Investment Research,IR-2358,BP,2024-03-23,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.0067707875842026866
Investment Research,IR-2345,BP,2024-03-30,,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.0067707875842026866
Investment Research,IR-2287,BP,2024-04-05,,Positive,Neutral,Neutral,Neutral,Positive,Negative,0.0067707875842026866
ProQuest,PQ-3034118895,BP,2024-04-06,https://www.proquest.com/newspapers/las-petroleras-retroceden-y-se-alejan-de-sus/docview/3034118895/se-2?accountid=7064,Positive,Positive,Positive,Negative,Negative,Neutral,0.0033087076817417405
ProQuest,PQ-3034936229,BP,2024-04-10,https://www.proquest.com/newspapers/business-news-bp-expects-boost-quarterly-profit/docview/3034936229/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Positive,Negative,0.0033087076817417405
ProQuest,PQ-3037757377,BP,2024-04-11,https://www.proquest.com/newspapers/pemex-es-el-doceavo-emisor-de-contaminantes-en/docview/3037757377/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,0.005834607760007771
Investment Research,IR-2323,BP,2024-04-13,,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.010124542239043244
Investment Research,IR-2309,BP,2024-04-20,,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,0.010124542239043244
Investment Research,IR-2305,BP,2024-04-22,,Negative,Negative,Negative,Negative,Neutral,Negative,0.010124542239043244
Investment Research,IR-2297,BP,2024-04-27,,Positive,Neutral,Negative,Positive,Positive,Neutral,-0.02307692630151914
Investment Research,IR-2485,BP,2024-06-01,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.02307692630151914
Investment Research,IR-2334,BP,2024-06-04,,Positive,Neutral,Neutral,Neutral,Positive,Negative,-0.02307692630151914
Investment Research,IR-1856,COP,2019-01-08,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.01339204491384871
SEC Filings,SEC-119312519210077,COP,2019-01-08,https://www.sec.gov/Archives/edgar/data/0001163165/000119312519210077/d775509d10q.htm,Positive,Positive,Neutral,Neutral,Positive,Neutral,0.01339204491384871
Investment Research,IR-1813,COP,2019-01-11,,Positive,Positive,Positive,Neutral,Neutral,Positive,-0.02281425599770559
SEC Filings,SEC-115752319000196,COP,2019-01-31,https://www.sec.gov/Archives/edgar/data/0001163165/000115752319000196/a51932604.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.030445878999262987
Earnings Call Presentations,EP-325,COP,2019-01-31,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.030445878999262987
Earnings Call Q&A,EQ-325,COP,2019-01-31,,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.030445878999262987
SEC Filings,SEC-119312519134334,COP,2019-02-05,https://www.sec.gov/Archives/edgar/data/0001163165/000119312519134334/d734823d10q.htm,Positive,Positive,Negative,Negative,Positive,Neutral,-0.009580904032975623
SEC Filings,SEC-119312519043841,COP,2019-02-19,https://www.sec.gov/Archives/edgar/data/0001163165/000119312519043841/d636257d10k.htm,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.009831620007804687
SEC Filings,SEC-115752319000952,COP,2019-04-30,https://www.sec.gov/Archives/edgar/data/0001163165/000115752319000952/a51975766.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.007501882309992602
Earnings Call Presentations,EP-342,COP,2019-04-30,,Positive,Positive,Neutral,Neutral,Neutral,Positive,0.007501882309992602
Earnings Call Q&A,EQ-342,COP,2019-04-30,,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.007501882309992602
SEC Filings,SEC-110465919030006,COP,2019-05-16,https://www.sec.gov/Archives/edgar/data/0001163165/000110465919030006/a19-10101_18k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.008542802095840463
ProQuest,PQ-2402499535,COP,2019-05-27,https://www.proquest.com/newspapers/15-current-former-fortune-500-ceos-who-got-their/docview/2402499535/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.001498748345486689
ProQuest,PQ-2230629160,COP,2019-05-29,https://www.proquest.com/newspapers/conoco-ceo-rejects-discounting-gas-prices/docview/2230629160/se-2?accountid=7064,Negative,Neutral,Positive,Neutral,Neutral,Negative,0.001498748345486689
ProQuest,PQ-2232347519,COP,2019-05-30,https://www.proquest.com/newspapers/canadian-natural-nets-oilsands-assets-calgary/docview/2232347519/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Neutral,Neutral,-0.019787170105201368
ProQuest,PQ-2232284648,COP,2019-05-30,https://www.proquest.com/newspapers/cnrl-inks-3-8b-deal-devon-oilsands-assets-calgary/docview/2232284648/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Neutral,Negative,-0.019787170105201368
ProQuest,PQ-2231419575,COP,2019-05-30,https://www.proquest.com/newspapers/nt-within-weeks-giving-final-nod-fracking/docview/2231419575/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Positive,Neutral,-0.019787170105201368
ProQuest,PQ-2251875795,COP,2019-06-04,https://www.proquest.com/newspapers/australias-gas-superpower-status-threatened/docview/2251875795/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Neutral,-0.00538552724327912
ProQuest,PQ-2251875490,COP,2019-06-04,https://www.proquest.com/newspapers/australias-gas-superpower-status-threatened/docview/2251875490/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Negative,-0.00538552724327912
ProQuest,PQ-2251874871,COP,2019-06-04,https://www.proquest.com/newspapers/australias-gas-superpower-status-threatened/docview/2251874871/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Negative,-0.00538552724327912
ProQuest,PQ-2251870697,COP,2019-06-04,https://www.proquest.com/newspapers/australias-gas-superpower-status-threatened/docview/2251870697/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Neutral,-0.00538552724327912
Investment Research,IR-1893,COP,2019-06-05,,Positive,Positive,Neutral,Neutral,Neutral,Neutral,-0.03417953561103304
ProQuest,PQ-2235486926,COP,2019-06-06,https://www.proquest.com/newspapers/stocks-power-ahead-second-day-exxon-mobil/docview/2235486926/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,0.0196216405898042
SEC Filings,SEC-119312519177227,COP,2019-06-20,https://www.sec.gov/Archives/edgar/data/0001163165/000119312519177227/d755311d11k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.017602701833999923
ProQuest,PQ-2246954300,COP,2019-06-26,https://www.proquest.com/newspapers/conocophillips-stock-gains-boeing-flies-3-more/docview/2246954300/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.0498577607379751
ProQuest,PQ-2256171063,COP,2019-07-12,https://www.proquest.com/newspapers/chevron-conocophillips-are-2-best-oil-stocks/docview/2256171063/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.004881090416279044
ProQuest,PQ-2257230128,COP,2019-07-15,https://www.proquest.com/newspapers/conocophillips-eyes-capital-square-lease/docview/2257230128/se-2?accountid=7064,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,-0.017972792578803576
ProQuest,PQ-2266372517,COP,2019-07-30,https://www.proquest.com/newspapers/conocophillips-stock-is-slipping-after-missing/docview/2266372517/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.022684303647102277
SEC Filings,SEC-115752319001619,COP,2019-07-30,https://www.sec.gov/Archives/edgar/data/0001163165/000115752319001619/a52019939.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.022684303647102277
Earnings Call Presentations,EP-293,COP,2019-07-30,,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.022684303647102277
Earnings Call Q&A,EQ-293,COP,2019-07-30,,Positive,Positive,Neutral,Neutral,Positive,Neutral,0.022684303647102277
ProQuest,PQ-2269386903,COP,2019-08-09,https://www.proquest.com/newspapers/conocophillips-mulls-northern-australian-gas/docview/2269386903/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Neutral,Neutral,-0.019248313062026234
ProQuest,PQ-2280320507,COP,2019-08-26,https://www.proquest.com/newspapers/us-30-billion-oilsands-exodus-marches-on-after/docview/2280320507/se-2?accountid=7064,Negative,Negative,Negative,Negative,Neutral,Neutral,0.018841862913643537
ProQuest,PQ-2280273929,COP,2019-08-26,https://www.proquest.com/newspapers/us-30b-exodus-foreign-oil-firms-are-bailing-on/docview/2280273929/se-2?accountid=7064,Negative,Negative,Negative,Negative,Neutral,Neutral,0.018841862913643537
ProQuest,PQ-2281958248,COP,2019-08-30,https://www.proquest.com/newspapers/potential-50b-wave-gas-m-amp-deals-around-corner/docview/2281958248/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Positive,-0.002103876801691995
ProQuest,PQ-2290860281,COP,2019-09-16,https://www.proquest.com/newspapers/oil-stocks-are-flying-after-attack-on-saudi/docview/2290860281/se-2?accountid=7064,Neutral,Negative,Neutral,Negative,Neutral,Positive,0.09051259936388667
ProQuest,PQ-2291578214,COP,2019-09-17,https://www.proquest.com/newspapers/conocophillips-could-be-best-oil-stock-ride-out/docview/2291578214/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.020949887960204583
ProQuest,PQ-2292083829,COP,2019-09-18,https://www.proquest.com/newspapers/conocophillips-could-be-best-oil-stock-ride-out/docview/2292083829/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.01976473270532797
ProQuest,PQ-2312252640,COP,2019-10-01,https://www.proquest.com/newspapers/conoco-net-at-3-1bn/docview/2312252640/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.03211645922905515
ProQuest,PQ-2299967776,COP,2019-10-02,https://www.proquest.com/newspapers/conoco-shift-may-pinch-oilsands-synthetic-crude/docview/2299967776/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.037715179632170304
ProQuest,PQ-2301496081,COP,2019-10-07,https://www.proquest.com/newspapers/conoco-stock-is-up-oil-company-boosted-dividend/docview/2301496081/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Neutral,Neutral,0.020560727743051066
ProQuest,PQ-2314135595,COP,2019-10-14,https://www.proquest.com/newspapers/small-producers-make-splash-north-sea/docview/2314135595/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Positive,Neutral,-0.005316212727078606
ProQuest,PQ-2304864532,COP,2019-10-14,https://www.proquest.com/newspapers/stocks-watch-conocophillips-general-motors-boeing/docview/2304864532/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.005316212727078606
ProQuest,PQ-2304943383,COP,2019-10-15,https://www.proquest.com/newspapers/santos-gallagher-goes-shopping-again/docview/2304943383/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.003207035584653739
ProQuest,PQ-2304941406,COP,2019-10-15,https://www.proquest.com/newspapers/santos-takes-on-darwin-lng-2-2b-gas-play/docview/2304941406/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Positive,Negative,-0.003207035584653739
ProQuest,PQ-2306616452,COP,2019-10-18,https://www.proquest.com/newspapers/conocophillips-stock-looks-cheap-after-selloff/docview/2306616452/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.01063644755586357
ProQuest,PQ-2309509950,COP,2019-10-28,https://www.proquest.com/newspapers/conocophillips-reports-earnings-tomorrow-why/docview/2309509950/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,-0.011889667561385764
ProQuest,PQ-2309684414,COP,2019-10-29,https://www.proquest.com/newspapers/stocks-watch-grubhub-merck-conocophillips-pfizer/docview/2309684414/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.02532303535912095
SEC Filings,SEC-115752319002117,COP,2019-10-29,https://www.sec.gov/Archives/edgar/data/0001163165/000115752319002117/a52118270.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.02532303535912095
Earnings Call Presentations,EP-311,COP,2019-10-29,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.02532303535912095
Earnings Call Q&A,EQ-311,COP,2019-10-29,,Positive,Neutral,Positive,Negative,Neutral,Neutral,0.02532303535912095
SEC Filings,SEC-119312519279997,COP,2019-10-31,https://www.sec.gov/Archives/edgar/data/0001163165/000119312519279997/d824956d10q.htm,Positive,Neutral,Negative,Neutral,Neutral,Neutral,0.0029069533119050472
Investment Research,IR-1903,COP,2019-11-02,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.008793060652940499
ProQuest,PQ-2311985034,COP,2019-11-05,https://www.proquest.com/newspapers/occidentals-weak-earnings-highlight-huge-debt/docview/2311985034/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.008793060652940499
